username,date,year,month,projectid,projectname,timelog
user35,2024-02-10,2024,2,7,Project Eta,79
user36,2024-02-10,2024,2,5,Project Epsilon,116
user37,2024-02-10,2024,2,9,Project Iota,32
user38,2024-02-10,2024,2,9,Project Iota,122
user39,2024-02-10,2024,2,2,Project Beta,147
user42,2024-02-10,2024,2,7,Project Eta,99
user43,2024-02-10,2024,2,4,Project Delta,263
user44,2024-02-10,2024,2,7,Project Eta,98
user45,2024-02-10,2024,2,3,Project Gamma,18
user47,2024-02-10,2024,2,6,Project Zeta,46
user48,2024-02-10,2024,2,7,Project Eta,136
user49,2024-02-10,2024,2,8,Project Theta,137
user50,2024-02-10,2024,2,8,Project Theta,80
user1,2024-02-11,2024,2,5,Project Epsilon,111
user2,2024-02-11,2024,2,9,Project Iota,146
user3,2024-02-11,2024,2,2,Project Beta,338
user4,2024-02-11,2024,2,3,Project Gamma,139
user6,2024-02-11,2024,2,7,Project Eta,121
user7,2024-02-11,2024,2,4,Project Delta,136
user9,2024-02-11,2024,2,5,Project Epsilon,51
user10,2024-02-11,2024,2,3,Project Gamma,20
user11,2024-02-11,2024,2,3,Project Gamma,177
user13,2024-02-11,2024,2,4,Project Delta,20
user14,2024-02-11,2024,2,1,Project Alpha,101
user15,2024-02-11,2024,2,6,Project Zeta,26
user17,2024-02-11,2024,2,6,Project Zeta,8
user19,2024-02-11,2024,2,4,Project Delta,286
user20,2024-02-11,2024,2,10,Project Kappa,192
user21,2024-02-11,2024,2,3,Project Gamma,88
user22,2024-02-11,2024,2,8,Project Theta,13
user25,2024-02-11,2024,2,4,Project Delta,220
user27,2024-02-11,2024,2,2,Project Beta,72
user29,2024-02-11,2024,2,3,Project Gamma,39
user30,2024-02-11,2024,2,10,Project Kappa,213
user31,2024-02-11,2024,2,4,Project Delta,39
user32,2024-02-11,2024,2,4,Project Delta,74
user33,2024-02-11,2024,2,4,Project Delta,183
user35,2024-02-11,2024,2,2,Project Beta,88
user36,2024-02-11,2024,2,4,Project Delta,59
user38,2024-02-11,2024,2,10,Project Kappa,277
user39,2024-02-11,2024,2,1,Project Alpha,70
user40,2024-02-11,2024,2,4,Project Delta,217
user41,2024-02-11,2024,2,7,Project Eta,17
user42,2024-02-11,2024,2,10,Project Kappa,188
user43,2024-02-11,2024,2,1,Project Alpha,87
user45,2024-02-11,2024,2,4,Project Delta,61
user46,2024-02-11,2024,2,4,Project Delta,232
user47,2024-02-11,2024,2,9,Project Iota,89
user48,2024-02-11,2024,2,5,Project Epsilon,144
user1,2024-02-12,2024,2,6,Project Zeta,64
user2,2024-02-12,2024,2,7,Project Eta,157
user3,2024-02-12,2024,2,4,Project Delta,128
user4,2024-02-12,2024,2,10,Project Kappa,292
user5,2024-02-12,2024,2,6,Project Zeta,217
user6,2024-02-12,2024,2,3,Project Gamma,22
user7,2024-02-12,2024,2,1,Project Alpha,19
user8,2024-02-12,2024,2,8,Project Theta,171
user9,2024-02-12,2024,2,6,Project Zeta,61
user10,2024-02-12,2024,2,10,Project Kappa,282
user11,2024-02-12,2024,2,9,Project Iota,61
user13,2024-02-12,2024,2,7,Project Eta,49
user14,2024-02-12,2024,2,7,Project Eta,291
user15,2024-02-12,2024,2,1,Project Alpha,121
user17,2024-02-12,2024,2,6,Project Zeta,238
user18,2024-02-12,2024,2,10,Project Kappa,120
user22,2024-02-12,2024,2,3,Project Gamma,154
user24,2024-02-12,2024,2,2,Project Beta,11
user27,2024-02-12,2024,2,8,Project Theta,134
user29,2024-02-12,2024,2,4,Project Delta,270
user31,2024-02-12,2024,2,7,Project Eta,306
user33,2024-02-12,2024,2,9,Project Iota,150
user34,2024-02-12,2024,2,5,Project Epsilon,218
user35,2024-02-12,2024,2,8,Project Theta,156
user36,2024-02-12,2024,2,5,Project Epsilon,237
user37,2024-02-12,2024,2,6,Project Zeta,202
user38,2024-02-12,2024,2,1,Project Alpha,41
user39,2024-02-12,2024,2,5,Project Epsilon,15
user40,2024-02-12,2024,2,10,Project Kappa,49
user41,2024-02-12,2024,2,9,Project Iota,61
user42,2024-02-12,2024,2,7,Project Eta,26
user44,2024-02-12,2024,2,1,Project Alpha,20
user46,2024-02-12,2024,2,1,Project Alpha,38
user48,2024-02-12,2024,2,6,Project Zeta,219
user50,2024-02-12,2024,2,3,Project Gamma,32
user1,2024-02-13,2024,2,3,Project Gamma,50
user2,2024-02-13,2024,2,5,Project Epsilon,138
user4,2024-02-13,2024,2,3,Project Gamma,139
user5,2024-02-13,2024,2,9,Project Iota,42
user9,2024-02-13,2024,2,8,Project Theta,217
user10,2024-02-13,2024,2,6,Project Zeta,192
user11,2024-02-13,2024,2,7,Project Eta,318
user12,2024-02-13,2024,2,8,Project Theta,27
user13,2024-02-13,2024,2,9,Project Iota,227
user14,2024-02-13,2024,2,6,Project Zeta,250
user16,2024-02-13,2024,2,2,Project Beta,27
user17,2024-02-13,2024,2,7,Project Eta,208
user18,2024-02-13,2024,2,6,Project Zeta,109
user19,2024-02-13,2024,2,1,Project Alpha,50
user20,2024-02-13,2024,2,6,Project Zeta,75
user21,2024-02-13,2024,2,10,Project Kappa,36
user22,2024-02-13,2024,2,4,Project Delta,199
user25,2024-02-13,2024,2,10,Project Kappa,299
user26,2024-02-13,2024,2,8,Project Theta,155
user27,2024-02-13,2024,2,4,Project Delta,189
user30,2024-02-13,2024,2,6,Project Zeta,12
user33,2024-02-13,2024,2,6,Project Zeta,251
user35,2024-02-13,2024,2,8,Project Theta,141
user36,2024-02-13,2024,2,7,Project Eta,67
user37,2024-02-13,2024,2,1,Project Alpha,45
user38,2024-02-13,2024,2,10,Project Kappa,100
user39,2024-02-13,2024,2,9,Project Iota,14
user41,2024-02-13,2024,2,5,Project Epsilon,26
user42,2024-02-13,2024,2,9,Project Iota,69
user45,2024-02-13,2024,2,10,Project Kappa,8
user46,2024-02-13,2024,2,2,Project Beta,13
user47,2024-02-13,2024,2,3,Project Gamma,60
user48,2024-02-13,2024,2,9,Project Iota,158
user49,2024-02-13,2024,2,1,Project Alpha,40
user1,2024-02-14,2024,2,1,Project Alpha,114
user2,2024-02-14,2024,2,4,Project Delta,85
user6,2024-02-14,2024,2,6,Project Zeta,64
user7,2024-02-14,2024,2,1,Project Alpha,80
user8,2024-02-14,2024,2,6,Project Zeta,15
user9,2024-02-14,2024,2,8,Project Theta,160
user10,2024-02-14,2024,2,4,Project Delta,121
user12,2024-02-14,2024,2,9,Project Iota,34
user13,2024-02-14,2024,2,1,Project Alpha,240
user15,2024-02-14,2024,2,6,Project Zeta,18
user16,2024-02-14,2024,2,4,Project Delta,82
user19,2024-02-14,2024,2,1,Project Alpha,201
user20,2024-02-14,2024,2,9,Project Iota,43
user22,2024-02-14,2024,2,4,Project Delta,114
user23,2024-02-14,2024,2,7,Project Eta,172
user24,2024-02-14,2024,2,9,Project Iota,250
user25,2024-02-14,2024,2,8,Project Theta,167
user26,2024-02-14,2024,2,4,Project Delta,56
user27,2024-02-14,2024,2,9,Project Iota,243
user28,2024-02-14,2024,2,1,Project Alpha,288
user29,2024-02-14,2024,2,7,Project Eta,46
user30,2024-02-14,2024,2,6,Project Zeta,99
user34,2024-02-14,2024,2,5,Project Epsilon,14
user36,2024-02-14,2024,2,7,Project Eta,178
user37,2024-02-14,2024,2,3,Project Gamma,80
user38,2024-02-14,2024,2,1,Project Alpha,25
user40,2024-02-14,2024,2,9,Project Iota,151
user41,2024-02-14,2024,2,4,Project Delta,40
user43,2024-02-14,2024,2,8,Project Theta,74
user44,2024-02-14,2024,2,1,Project Alpha,24
user45,2024-02-14,2024,2,9,Project Iota,51
user46,2024-02-14,2024,2,8,Project Theta,201
user48,2024-02-14,2024,2,7,Project Eta,223
user49,2024-02-14,2024,2,7,Project Eta,12
user50,2024-02-14,2024,2,2,Project Beta,193
user1,2024-02-15,2024,2,7,Project Eta,40
user2,2024-02-15,2024,2,6,Project Zeta,180
user3,2024-02-15,2024,2,4,Project Delta,105
user4,2024-02-15,2024,2,3,Project Gamma,136
user5,2024-02-15,2024,2,10,Project Kappa,197
user6,2024-02-15,2024,2,7,Project Eta,132
user7,2024-02-15,2024,2,6,Project Zeta,115
user8,2024-02-15,2024,2,7,Project Eta,76
user9,2024-02-15,2024,2,8,Project Theta,22
user10,2024-02-15,2024,2,3,Project Gamma,148
user11,2024-02-15,2024,2,5,Project Epsilon,30
user15,2024-02-15,2024,2,7,Project Eta,44
user16,2024-02-15,2024,2,2,Project Beta,11
user17,2024-02-15,2024,2,3,Project Gamma,245
user18,2024-02-15,2024,2,5,Project Epsilon,25
user19,2024-02-15,2024,2,7,Project Eta,198
user20,2024-02-15,2024,2,10,Project Kappa,109
user22,2024-02-15,2024,2,2,Project Beta,156
user23,2024-02-15,2024,2,2,Project Beta,124
user24,2024-02-15,2024,2,10,Project Kappa,40
user25,2024-02-15,2024,2,9,Project Iota,335
user26,2024-02-15,2024,2,1,Project Alpha,276
user27,2024-02-15,2024,2,8,Project Theta,35
user28,2024-02-15,2024,2,10,Project Kappa,82
user29,2024-02-15,2024,2,8,Project Theta,111
user30,2024-02-15,2024,2,9,Project Iota,55
user31,2024-02-15,2024,2,10,Project Kappa,280
user32,2024-02-15,2024,2,4,Project Delta,130
user33,2024-02-15,2024,2,2,Project Beta,67
user34,2024-02-15,2024,2,3,Project Gamma,88
user36,2024-02-15,2024,2,5,Project Epsilon,37
user38,2024-02-15,2024,2,9,Project Iota,16
user39,2024-02-15,2024,2,5,Project Epsilon,22
user40,2024-02-15,2024,2,10,Project Kappa,66
user41,2024-02-15,2024,2,4,Project Delta,20
user42,2024-02-15,2024,2,4,Project Delta,13
user44,2024-02-15,2024,2,2,Project Beta,223
user45,2024-02-15,2024,2,2,Project Beta,176
user47,2024-02-15,2024,2,2,Project Beta,67
user49,2024-02-15,2024,2,3,Project Gamma,27
user1,2024-02-16,2024,2,8,Project Theta,106
user2,2024-02-16,2024,2,2,Project Beta,329
user3,2024-02-16,2024,2,9,Project Iota,16
user5,2024-02-16,2024,2,4,Project Delta,10
user6,2024-02-16,2024,2,8,Project Theta,200
user9,2024-02-16,2024,2,7,Project Eta,81
user10,2024-02-16,2024,2,1,Project Alpha,130
user11,2024-02-16,2024,2,6,Project Zeta,47
user13,2024-02-16,2024,2,2,Project Beta,77
user14,2024-02-16,2024,2,8,Project Theta,232
user15,2024-02-16,2024,2,3,Project Gamma,217
user16,2024-02-16,2024,2,1,Project Alpha,21
user17,2024-02-16,2024,2,4,Project Delta,49
user18,2024-02-16,2024,2,7,Project Eta,190
user19,2024-02-16,2024,2,6,Project Zeta,51
user21,2024-02-16,2024,2,3,Project Gamma,41
user22,2024-02-16,2024,2,4,Project Delta,265
user24,2024-02-16,2024,2,7,Project Eta,187
user25,2024-02-16,2024,2,6,Project Zeta,28
user26,2024-02-16,2024,2,9,Project Iota,106
user27,2024-02-16,2024,2,4,Project Delta,108
user28,2024-02-16,2024,2,2,Project Beta,168
user29,2024-02-16,2024,2,2,Project Beta,160
user31,2024-02-16,2024,2,4,Project Delta,45
user33,2024-02-16,2024,2,7,Project Eta,180
user35,2024-02-16,2024,2,3,Project Gamma,88
user36,2024-02-16,2024,2,1,Project Alpha,14
user38,2024-02-16,2024,2,5,Project Epsilon,90
user40,2024-02-16,2024,2,9,Project Iota,114
user41,2024-02-16,2024,2,9,Project Iota,294
user42,2024-02-16,2024,2,6,Project Zeta,164
user44,2024-02-16,2024,2,5,Project Epsilon,196
user46,2024-02-16,2024,2,8,Project Theta,67
user48,2024-02-16,2024,2,9,Project Iota,170
user49,2024-02-16,2024,2,1,Project Alpha,121
user50,2024-02-16,2024,2,8,Project Theta,261
user1,2024-02-17,2024,2,10,Project Kappa,212
user2,2024-02-17,2024,2,8,Project Theta,222
user4,2024-02-17,2024,2,6,Project Zeta,71
user5,2024-02-17,2024,2,2,Project Beta,181
user6,2024-02-17,2024,2,3,Project Gamma,41
user8,2024-02-17,2024,2,9,Project Iota,223
user10,2024-02-17,2024,2,7,Project Eta,53
user12,2024-02-17,2024,2,10,Project Kappa,60
user13,2024-02-17,2024,2,7,Project Eta,64
user14,2024-02-17,2024,2,8,Project Theta,29
user15,2024-02-17,2024,2,10,Project Kappa,256
user16,2024-02-17,2024,2,3,Project Gamma,60
user17,2024-02-17,2024,2,2,Project Beta,129
user18,2024-02-17,2024,2,8,Project Theta,93
user19,2024-02-17,2024,2,2,Project Beta,39
user21,2024-02-17,2024,2,2,Project Beta,333
user22,2024-02-17,2024,2,10,Project Kappa,63
user24,2024-02-17,2024,2,5,Project Epsilon,154
user26,2024-02-17,2024,2,9,Project Iota,44
user27,2024-02-17,2024,2,10,Project Kappa,67
user28,2024-02-17,2024,2,2,Project Beta,51
user29,2024-02-17,2024,2,5,Project Epsilon,34
user30,2024-02-17,2024,2,3,Project Gamma,47
user32,2024-02-17,2024,2,10,Project Kappa,84
user33,2024-02-17,2024,2,7,Project Eta,165
user34,2024-02-17,2024,2,3,Project Gamma,223
user35,2024-02-17,2024,2,7,Project Eta,91
user36,2024-02-17,2024,2,9,Project Iota,118
user37,2024-02-17,2024,2,5,Project Epsilon,217
user38,2024-02-17,2024,2,7,Project Eta,146
user39,2024-02-17,2024,2,9,Project Iota,13
user40,2024-02-17,2024,2,2,Project Beta,227
user41,2024-02-17,2024,2,4,Project Delta,71
user42,2024-02-17,2024,2,8,Project Theta,40
user43,2024-02-17,2024,2,5,Project Epsilon,51
user44,2024-02-17,2024,2,7,Project Eta,205
user46,2024-02-17,2024,2,7,Project Eta,262
user47,2024-02-17,2024,2,10,Project Kappa,146
user48,2024-02-17,2024,2,6,Project Zeta,82
user49,2024-02-17,2024,2,10,Project Kappa,316
user50,2024-02-17,2024,2,2,Project Beta,51
user4,2024-02-18,2024,2,8,Project Theta,217
user5,2024-02-18,2024,2,4,Project Delta,125
user7,2024-02-18,2024,2,6,Project Zeta,106
user8,2024-02-18,2024,2,7,Project Eta,25
user9,2024-02-18,2024,2,2,Project Beta,251
user11,2024-02-18,2024,2,7,Project Eta,222
user12,2024-02-18,2024,2,6,Project Zeta,217
user14,2024-02-18,2024,2,2,Project Beta,32
user15,2024-02-18,2024,2,3,Project Gamma,61
user16,2024-02-18,2024,2,10,Project Kappa,45
user17,2024-02-18,2024,2,3,Project Gamma,215
user19,2024-02-18,2024,2,5,Project Epsilon,192
user21,2024-02-18,2024,2,4,Project Delta,155
user24,2024-02-18,2024,2,3,Project Gamma,228
user25,2024-02-18,2024,2,9,Project Iota,33
user26,2024-02-18,2024,2,6,Project Zeta,86
user27,2024-02-18,2024,2,8,Project Theta,12
user28,2024-02-18,2024,2,2,Project Beta,39
user30,2024-02-18,2024,2,3,Project Gamma,101
user33,2024-02-18,2024,2,9,Project Iota,110
user37,2024-02-18,2024,2,6,Project Zeta,265
user38,2024-02-18,2024,2,10,Project Kappa,160
user40,2024-02-18,2024,2,10,Project Kappa,16
user42,2024-02-18,2024,2,9,Project Iota,155
user43,2024-02-18,2024,2,9,Project Iota,81
user46,2024-02-18,2024,2,3,Project Gamma,21
user47,2024-02-18,2024,2,5,Project Epsilon,73
user48,2024-02-18,2024,2,4,Project Delta,43
user49,2024-02-18,2024,2,7,Project Eta,202
user1,2024-02-19,2024,2,3,Project Gamma,40
user2,2024-02-19,2024,2,5,Project Epsilon,314
user4,2024-02-19,2024,2,4,Project Delta,29
user7,2024-02-19,2024,2,6,Project Zeta,32
user8,2024-02-19,2024,2,3,Project Gamma,207
user9,2024-02-19,2024,2,4,Project Delta,252
user10,2024-02-19,2024,2,2,Project Beta,260
user12,2024-02-19,2024,2,10,Project Kappa,130
user13,2024-02-19,2024,2,1,Project Alpha,237
user14,2024-02-19,2024,2,5,Project Epsilon,10
user20,2024-02-19,2024,2,5,Project Epsilon,205
user21,2024-02-19,2024,2,8,Project Theta,69
user22,2024-02-19,2024,2,4,Project Delta,291
user23,2024-02-19,2024,2,9,Project Iota,67
user25,2024-02-19,2024,2,6,Project Zeta,48
user26,2024-02-19,2024,2,10,Project Kappa,31
user27,2024-02-19,2024,2,7,Project Eta,73
user28,2024-02-19,2024,2,6,Project Zeta,110
user29,2024-02-19,2024,2,3,Project Gamma,70
user30,2024-02-19,2024,2,3,Project Gamma,35
user31,2024-02-19,2024,2,2,Project Beta,79
user34,2024-02-19,2024,2,1,Project Alpha,84
user36,2024-02-19,2024,2,2,Project Beta,53
user37,2024-02-19,2024,2,9,Project Iota,170
user39,2024-02-19,2024,2,6,Project Zeta,251
user40,2024-02-19,2024,2,6,Project Zeta,114
user41,2024-02-19,2024,2,8,Project Theta,80
user44,2024-02-19,2024,2,4,Project Delta,115
user45,2024-02-19,2024,2,10,Project Kappa,11
user47,2024-02-19,2024,2,9,Project Iota,11
user48,2024-02-19,2024,2,8,Project Theta,98
user49,2024-02-19,2024,2,2,Project Beta,116
user50,2024-02-19,2024,2,3,Project Gamma,111
user1,2024-02-20,2024,2,8,Project Theta,198
user4,2024-02-20,2024,2,4,Project Delta,15
user5,2024-02-20,2024,2,3,Project Gamma,92
user6,2024-02-20,2024,2,3,Project Gamma,202
user7,2024-02-20,2024,2,2,Project Beta,151
user8,2024-02-20,2024,2,4,Project Delta,59
user10,2024-02-20,2024,2,8,Project Theta,22
user11,2024-02-20,2024,2,8,Project Theta,138
user12,2024-02-20,2024,2,2,Project Beta,198
user13,2024-02-20,2024,2,5,Project Epsilon,51
user14,2024-02-20,2024,2,6,Project Zeta,55
user15,2024-02-20,2024,2,2,Project Beta,16
user17,2024-02-20,2024,2,10,Project Kappa,51
user18,2024-02-20,2024,2,7,Project Eta,112
user19,2024-02-20,2024,2,8,Project Theta,199
user20,2024-02-20,2024,2,4,Project Delta,77
user22,2024-02-20,2024,2,7,Project Eta,328
user23,2024-02-20,2024,2,3,Project Gamma,45
user25,2024-02-20,2024,2,2,Project Beta,74
user26,2024-02-20,2024,2,6,Project Zeta,70
user28,2024-02-20,2024,2,2,Project Beta,107
user30,2024-02-20,2024,2,8,Project Theta,208
user31,2024-02-20,2024,2,9,Project Iota,186
user33,2024-02-20,2024,2,9,Project Iota,191
user34,2024-02-20,2024,2,8,Project Theta,63
user36,2024-02-20,2024,2,9,Project Iota,111
user37,2024-02-20,2024,2,10,Project Kappa,20
user38,2024-02-20,2024,2,9,Project Iota,69
user40,2024-02-20,2024,2,5,Project Epsilon,140
user41,2024-02-20,2024,2,7,Project Eta,43
user44,2024-02-20,2024,2,1,Project Alpha,32
user45,2024-02-20,2024,2,7,Project Eta,144
user46,2024-02-20,2024,2,2,Project Beta,171
user48,2024-02-20,2024,2,6,Project Zeta,9
user49,2024-02-20,2024,2,1,Project Alpha,96
user1,2024-02-21,2024,2,3,Project Gamma,227
user3,2024-02-21,2024,2,7,Project Eta,8
user5,2024-02-21,2024,2,1,Project Alpha,239
user6,2024-02-21,2024,2,6,Project Zeta,95
user7,2024-02-21,2024,2,2,Project Beta,18
user9,2024-02-21,2024,2,8,Project Theta,141
user10,2024-02-21,2024,2,1,Project Alpha,133
user11,2024-02-21,2024,2,3,Project Gamma,75
user12,2024-02-21,2024,2,9,Project Iota,35
user14,2024-02-21,2024,2,7,Project Eta,19
user15,2024-02-21,2024,2,4,Project Delta,99
user16,2024-02-21,2024,2,8,Project Theta,160
user17,2024-02-21,2024,2,6,Project Zeta,88
user18,2024-02-21,2024,2,3,Project Gamma,228
user19,2024-02-21,2024,2,6,Project Zeta,177
user20,2024-02-21,2024,2,4,Project Delta,77
user21,2024-02-21,2024,2,2,Project Beta,116
user23,2024-02-21,2024,2,3,Project Gamma,88
user24,2024-02-21,2024,2,10,Project Kappa,89
user25,2024-02-21,2024,2,6,Project Zeta,57
user26,2024-02-21,2024,2,8,Project Theta,95
user27,2024-02-21,2024,2,1,Project Alpha,129
user28,2024-02-21,2024,2,5,Project Epsilon,29
user29,2024-02-21,2024,2,4,Project Delta,214
user30,2024-02-21,2024,2,9,Project Iota,199
user31,2024-02-21,2024,2,10,Project Kappa,14
user32,2024-02-21,2024,2,6,Project Zeta,170
user33,2024-02-21,2024,2,8,Project Theta,214
user34,2024-02-21,2024,2,1,Project Alpha,274
user36,2024-02-21,2024,2,2,Project Beta,151
user38,2024-02-21,2024,2,4,Project Delta,274
user39,2024-02-21,2024,2,8,Project Theta,175
user40,2024-02-21,2024,2,5,Project Epsilon,195
user41,2024-02-21,2024,2,1,Project Alpha,96
user42,2024-02-21,2024,2,4,Project Delta,208
user43,2024-02-21,2024,2,7,Project Eta,240
user44,2024-02-21,2024,2,4,Project Delta,280
user45,2024-02-21,2024,2,8,Project Theta,35
user46,2024-02-21,2024,2,6,Project Zeta,89
user47,2024-02-21,2024,2,1,Project Alpha,261
user48,2024-02-21,2024,2,3,Project Gamma,249
user49,2024-02-21,2024,2,9,Project Iota,68
user50,2024-02-21,2024,2,2,Project Beta,178
user1,2024-02-22,2024,2,10,Project Kappa,213
user2,2024-02-22,2024,2,4,Project Delta,76
user3,2024-02-22,2024,2,5,Project Epsilon,190
user6,2024-02-22,2024,2,2,Project Beta,13
user8,2024-02-22,2024,2,10,Project Kappa,238
user9,2024-02-22,2024,2,5,Project Epsilon,65
user10,2024-02-22,2024,2,8,Project Theta,100
user12,2024-02-22,2024,2,9,Project Iota,327
user14,2024-02-22,2024,2,1,Project Alpha,243
user15,2024-02-22,2024,2,5,Project Epsilon,46
user16,2024-02-22,2024,2,8,Project Theta,321
user17,2024-02-22,2024,2,7,Project Eta,23
user18,2024-02-22,2024,2,10,Project Kappa,44
user20,2024-02-22,2024,2,7,Project Eta,220
user21,2024-02-22,2024,2,3,Project Gamma,80
user22,2024-02-22,2024,2,4,Project Delta,27
user24,2024-02-22,2024,2,8,Project Theta,120
user26,2024-02-22,2024,2,6,Project Zeta,37
user28,2024-02-22,2024,2,7,Project Eta,30
user29,2024-02-22,2024,2,1,Project Alpha,301
user30,2024-02-22,2024,2,8,Project Theta,150
user33,2024-02-22,2024,2,2,Project Beta,259
user37,2024-02-22,2024,2,9,Project Iota,174
user40,2024-02-22,2024,2,3,Project Gamma,301
user41,2024-02-22,2024,2,5,Project Epsilon,21
user42,2024-02-22,2024,2,6,Project Zeta,135
user45,2024-02-22,2024,2,6,Project Zeta,129
user47,2024-02-22,2024,2,6,Project Zeta,137
user49,2024-02-22,2024,2,6,Project Zeta,139
user50,2024-02-22,2024,2,8,Project Theta,200
user3,2024-02-23,2024,2,8,Project Theta,36
user4,2024-02-23,2024,2,9,Project Iota,138
user6,2024-02-23,2024,2,2,Project Beta,129
user7,2024-02-23,2024,2,9,Project Iota,67
user8,2024-02-23,2024,2,10,Project Kappa,54
user9,2024-02-23,2024,2,8,Project Theta,232
user11,2024-02-23,2024,2,1,Project Alpha,70
user14,2024-02-23,2024,2,7,Project Eta,43
user15,2024-02-23,2024,2,2,Project Beta,126
user16,2024-02-23,2024,2,9,Project Iota,156
user17,2024-02-23,2024,2,4,Project Delta,12
user18,2024-02-23,2024,2,3,Project Gamma,40
user19,2024-02-23,2024,2,4,Project Delta,224
user22,2024-02-23,2024,2,5,Project Epsilon,159
user25,2024-02-23,2024,2,2,Project Beta,30
user27,2024-02-23,2024,2,8,Project Theta,304
user28,2024-02-23,2024,2,2,Project Beta,111
user29,2024-02-23,2024,2,1,Project Alpha,41
user30,2024-02-23,2024,2,9,Project Iota,28
user32,2024-02-23,2024,2,5,Project Epsilon,136
user34,2024-02-23,2024,2,8,Project Theta,48
user35,2024-02-23,2024,2,9,Project Iota,126
user36,2024-02-23,2024,2,6,Project Zeta,38
user38,2024-02-23,2024,2,4,Project Delta,110
user39,2024-02-23,2024,2,2,Project Beta,102
user40,2024-02-23,2024,2,10,Project Kappa,11
user41,2024-02-23,2024,2,6,Project Zeta,126
user42,2024-02-23,2024,2,5,Project Epsilon,163
user44,2024-02-23,2024,2,9,Project Iota,82
user45,2024-02-23,2024,2,8,Project Theta,11
user47,2024-02-23,2024,2,6,Project Zeta,96
user49,2024-02-23,2024,2,8,Project Theta,211
user1,2024-02-24,2024,2,1,Project Alpha,11
user2,2024-02-24,2024,2,7,Project Eta,106
user3,2024-02-24,2024,2,4,Project Delta,135
user4,2024-02-24,2024,2,1,Project Alpha,40
user5,2024-02-24,2024,2,8,Project Theta,246
